probability,t_id
0.516016244888,9453
0.53182888031,754
0.523432075977,9224
0.506564676762,5033
0.528505444527,4657
0.475968241692,7507
0.511066496372,10991
0.527196884155,9837
0.526636779308,9003
0.520278632641,11111
0.500182032585,9830
0.529653668404,2951
0.529323279858,6195
0.517330408096,6906
0.520961344242,8401
0.482578724623,1488
0.496677219868,6903
0.54118937254,3133
0.501232862473,5554
0.47835290432,11232
0.521747648716,6255
0.489386707544,4029
0.520932137966,12357
0.494201213121,10350
0.494462758303,11279
0.511745452881,11739
0.509775698185,7494
0.496551275253,10114
0.500222742558,10975
0.513170421124,6540
0.509321093559,4194
0.527122855186,2954
0.538326919079,1317
0.539451777935,7840
0.509748458862,5517
0.534626066685,12404
0.508724272251,10940
0.522418022156,12942
0.528302192688,11710
0.501512289047,1339
0.536850273609,9989
0.538062751293,2011
0.545671641827,10215
0.54832226038,3953
0.505259156227,7242
0.521925747395,4362
0.497202694416,7365
0.526292920113,2638
0.512304186821,10330
0.490569204092,7628
0.521512269974,4343
0.517251372337,4748
0.502552509308,7237
0.450962364674,7694
0.514642357826,3717
0.490421622992,7452
0.510338127613,9237
0.529328584671,5649
0.546275377274,3667
0.508560836315,7506
0.503866374493,5832
0.50750541687,2121
0.512758731842,4474
0.517775595188,7946
0.441149324179,10448
0.498952865601,11478
0.508236289024,254
0.50489795208,5241
0.538894891739,6521
0.474135160446,3420
0.517735123634,12253
0.506883859634,8914
0.509895861149,330
0.514939546585,2309
0.482386231422,3264
0.50673186779,5158
0.503840267658,8936
0.469639867544,8850
0.528218746185,9556
0.497883021832,12072
0.508137106895,9385
0.503025949001,7430
0.525906264782,7714
0.518188655376,4333
0.523333072662,8054
0.454000204802,10730
0.50990319252,9262
0.497945666313,1384
0.52626490593,7151
0.508567750454,1059
0.527125716209,11799
0.50660610199,2069
0.519371807575,13193
0.494551122189,11181
0.515915691853,1652
0.536052763462,3096
0.49331137538,6573
0.503220677376,432
0.523943424225,4098
0.459825634956,7252
0.52313542366,6147
0.51239079237,1464
0.481756001711,1759
0.510504007339,8061
0.499040722847,7246
0.492715656757,7826
0.529831111431,9454
0.494732201099,1902
0.416838467121,206
0.49053812027,389
0.512304484844,7736
0.487815201283,6607
0.518176198006,495
0.521981537342,10977
0.537258565426,854
0.46787288785,2878
0.514763832092,10707
0.504210591316,7067
0.485597193241,2178
0.531579852104,9464
0.516811907291,5498
0.499549925327,6037
0.526216030121,2640
0.543418765068,6847
0.518181025982,2228
0.49387794733,12541
0.483672678471,6850
0.514643192291,2891
0.480229198933,9084
0.5335329175,4440
0.493324309587,9192
0.531048297882,10360
0.52063280344,3923
0.53191947937,1297
0.518355190754,6334
0.485776662827,1756
0.537298321724,5333
0.490456998348,5264
0.519187510014,4528
0.526841282845,7903
0.510434985161,8795
0.460567444563,4835
0.51345038414,837
0.548849821091,5778
0.51671731472,10504
0.522560536861,10577
0.46929821372,4278
0.517660498619,2307
0.494292467833,6260
0.519888103008,4917
0.513891279697,10910
0.517482280731,3908
0.51113653183,8256
0.484226614237,7760
0.503942728043,2392
0.417875140905,6922
0.505027294159,12249
0.53339600563,6820
0.520040690899,257
0.524378478527,6159
0.526544809341,6663
0.501924157143,1963
0.51793217659,9362
0.523515880108,12189
0.504587292671,10177
0.506060838699,5374
0.525706410408,3714
0.481544315815,1557
0.519668221474,7929
0.53358656168,232
0.535190999508,5213
0.449829608202,5821
0.540821433067,2344
0.515587210655,13344
0.509469985962,10284
0.534252583981,311
0.512684285641,7785
0.566523432732,10018
0.52486717701,6105
0.495000660419,2280
0.491384059191,5995
0.498949825764,4178
0.472959220409,13047
0.501554846764,3249
0.543473243713,11607
0.533597886562,10532
0.522325098515,7784
0.519935131073,980
0.504158079624,3618
0.477180838585,7012
0.449390113354,6070
0.47233864665,8912
0.539684891701,11865
0.499460041523,4169
0.488479465246,105
0.476349383593,6308
0.524206757545,2654
0.526996552944,4921
0.518735349178,8693
0.528414070606,6219
0.493290603161,9471
0.503834545612,9180
0.480511814356,10697
0.538248479366,4455
0.520919322968,8721
0.491948753595,6583
0.519788861275,2660
0.543170154095,4073
0.50295060873,4388
0.497526794672,4988
0.527532279491,12230
0.487774074078,6627
0.506619811058,10762
0.497857958078,8274
0.498195141554,2052
0.497928589582,11300
0.537554323673,10616
0.400643885136,633
0.515694737434,5231
0.473702162504,9920
0.537178993225,8904
0.468730956316,4408
0.491688102484,6273
0.394663631916,4542
0.518333554268,8926
0.45352986455,10012
0.534158170223,13156
0.525613963604,6010
0.513995885849,8659
0.531424224377,10844
0.503058135509,3128
0.532098174095,12300
0.533833265305,11536
0.528276503086,520
0.520340979099,8383
0.47270745039,3655
0.518968939781,6478
0.475243896246,13105
0.539210319519,1444
0.50281649828,5887
0.527698397636,2601
0.519637048244,12096
0.480388432741,2964
0.514708995819,8965
0.526777148247,7305
0.533619225025,1380
0.512323498726,3738
0.502022087574,12660
0.502006947994,10814
0.517632424831,4032
0.522619724274,11272
0.486109793186,11534
0.503634214401,10216
0.517232120037,8215
0.521556258202,11597
0.501467883587,2821
0.500833511353,2318
0.516823768616,4635
0.526073157787,4620
0.492031395435,9729
0.521988272667,4558
0.511532485485,9414
0.440563470125,7011
0.518783509731,5240
0.511829853058,8956
0.506390333176,9011
0.532599031925,7554
0.523163437843,2447
0.525278568268,9251
0.469700366259,775
0.545807778835,6373
0.500338494778,12645
0.491357922554,7344
0.477939456701,1067
0.523447275162,11640
0.47557798028,7812
0.482457995415,2292
0.518550395966,6980
0.495014101267,2572
0.463346362114,13310
0.512729763985,9010
0.513527214527,7852
0.523042142391,1421
0.494795531034,1378
0.505135655403,4807
0.475164473057,873
0.496418446302,385
0.536832690239,9768
0.516842722893,126
0.526400148869,13270
0.530483007431,6125
0.50707679987,2731
0.518397510052,1698
0.512952208519,9777
0.516386687756,7771
0.524655640125,8969
0.492346823215,6231
0.523852705956,2420
0.490814387798,19
0.51161056757,12789
0.460066050291,3951
0.435706555843,11492
0.494046479464,2103
0.478110194206,2948
0.530962526798,12865
0.509260714054,3009
0.508011996746,11868
0.531138181686,7241
0.494033813477,7745
0.501355290413,6122
0.534733057022,3313
0.518826603889,5221
0.504987359047,2969
0.51756966114,3152
0.507457315922,11091
0.526814222336,1844
0.537024080753,8526
0.498216509819,3183
0.517357826233,2877
0.529257118702,9054
0.527200996876,10659
0.531776249409,7126
0.51421713829,2934
0.508510708809,1019
0.511999845505,8582
0.50595241785,995
0.526302695274,98
0.492346078157,6763
0.525315880775,10825
0.500112235546,12014
0.517571568489,9431
0.520899295807,2385
0.523493349552,3976
0.477239578962,12588
0.48571741581,2139
0.521719276905,8994
0.49370482564,2340
0.500542998314,7316
0.527970552444,8615
0.518418192863,4815
0.529955267906,1507
0.4915792346,4971
0.521054089069,1145
0.540344655514,1977
0.502117216587,9904
0.531112849712,2514
0.51512503624,1008
0.545751810074,5181
0.47850805521,8646
0.530429184437,7076
0.490069568157,545
0.527933597565,10673
0.549422085285,8430
0.468261033297,1721
0.474617272615,10194
0.521592378616,8318
0.453284114599,13303
0.518685281277,12591
0.508855521679,13066
0.502077698708,2115
0.500395476818,5960
0.538094520569,13040
0.509265244007,13261
0.517155230045,8003
0.52415895462,1211
0.514212846756,5786
0.484784156084,9649
0.427958369255,4511
0.514308691025,12587
0.476526945829,5397
0.488261282444,5693
0.515769779682,3336
0.521969199181,8312
0.504843354225,3431
0.53742390871,13300
0.451862215996,12248
0.465589463711,4960
0.499802917242,10798
0.498802661896,1687
0.515324652195,1419
0.535012543201,13184
0.524677574635,9583
0.532102167606,12646
0.478896409273,7752
0.494646906853,9031
0.508749246597,5933
0.527131617069,5655
0.511352598667,11730
0.484092801809,3994
0.519180178642,6445
0.500380396843,9737
0.48461779952,10944
0.517047822475,312
0.494304716587,11109
0.478642821312,7980
0.518353700638,12887
0.542581498623,5261
0.493703454733,6822
0.486325562,8933
0.517961025238,11025
0.507994711399,5567
0.531546354294,2684
0.477527916431,5335
0.501368880272,5882
0.49612942338,4124
0.518614113331,6395
0.508421599865,12474
0.496777683496,5818
0.477325052023,9932
0.49795666337,7358
0.509445607662,3296
0.53525441885,3583
0.52437877655,7288
0.517878890038,11715
0.511315405369,7613
0.5287078619,9317
0.522674500942,1548
0.527143716812,4606
0.481529563665,1534
0.518778800964,6585
0.512399613857,9334
0.533097982407,3339
0.496763110161,9628
0.502483665943,8138
0.525696992874,5190
0.512298226357,59
0.499844968319,8690
0.495198309422,11843
0.512103736401,6506
0.516710102558,6534
0.530759096146,9879
0.49953135848,12442
0.490089088678,4463
0.50152784586,828
0.52653503418,12180
0.518849670887,2924
0.457868754864,11950
0.501631081104,12043
0.524174034595,1362
0.526419937611,10205
0.508456766605,3672
0.52387046814,3527
0.508283913136,8640
0.527679622173,2779
0.529867887497,6999
0.508007407188,8291
0.539775907993,4261
0.524191081524,8651
0.511539041996,10956
0.521481752396,5412
0.529305577278,1011
0.497377872467,2610
0.532994389534,3971
0.523948788643,12504
0.49982136488,7847
0.500543415546,12834
0.52840334177,7080
0.530301272869,4065
0.476850450039,4754
0.479804039001,7509
0.534695327282,13060
0.501011490822,6621
0.533785104752,7563
0.546654522419,8072
0.530315577984,7099
0.526984572411,2562
0.533507704735,7044
0.522907376289,11618
0.455156445503,9913
0.521975040436,6414
0.513257741928,10042
0.523783743382,1210
0.587870538235,226
0.551219105721,3646
0.490560948849,11608
0.513047397137,3187
0.527816832066,12911
0.522602558136,5601
0.525846004486,5116
0.51327842474,1164
0.495875686407,5024
0.521183371544,5809
0.52584207058,8553
0.532015621662,9239
0.53328025341,12286
0.506366789341,3030
0.506879389286,8572
0.508837342262,161
0.522390007973,9668
0.514321267605,8315
0.511280834675,10829
0.512692272663,9486
0.491085350513,11201
0.538744330406,8279
0.471606492996,7581
0.467403173447,5504
0.495161265135,3613
0.526672661304,9786
0.534210026264,1159
0.476819485426,1113
0.527902305126,6798
0.514357745647,5830
0.52483022213,9689
0.473322629929,817
0.528269231319,7073
0.416722297668,2221
0.52204310894,6623
0.537446558475,12324
0.52335447073,8340
0.504696249962,6942
0.517068862915,1132
0.51346296072,7414
0.472842514515,6350
0.494667440653,6057
0.522135317326,6053
0.488273620605,2784
0.474058419466,10403
0.544699072838,3279
0.491699278355,7451
0.515971541405,7239
0.490160346031,7652
0.531634986401,11064
0.519905388355,8465
0.482248365879,13306
0.467571258545,454
0.493605613708,1704
0.499929606915,1266
0.544352591038,7549
0.521409869194,10994
0.473795115948,4292
0.534928143024,11068
0.506895720959,1932
0.497183769941,9815
0.526218116283,12113
0.507958948612,12478
0.514665067196,10233
0.509927988052,12955
0.525705695152,11779
0.508185863495,12234
0.515181958675,11529
0.519686162472,9097
0.517223894596,5423
0.504037439823,8255
0.54348886013,7800
0.459348618984,5165
0.497138231993,11937
0.54152238369,10513
0.514020681381,3846
0.428846657276,9880
0.482188820839,12201
0.44286775589,6566
0.491337090731,3147
0.50672262907,9570
0.51571393013,2483
0.523909568787,2786
0.456812262535,687
0.514101743698,13155
0.524152576923,4269
0.435051620007,8343
0.49402320385,4930
0.534966349602,181
0.503901541233,2543
0.520068407059,5008
0.537210047245,8727
0.515371263027,13338
0.493358969688,9672
0.499578416348,8547
0.508496165276,2258
0.51128333807,3854
0.527008414268,12564
0.457509070635,7175
0.505404829979,5615
0.487808912992,907
0.510259628296,3020
0.533682525158,9348
0.500474452972,6976
0.516528606415,4817
0.490781486034,7360
0.492714315653,5339
0.519987881184,11359
0.503691852093,8508
0.521987080574,3086
0.530126214027,13044
0.523049116135,12722
0.531081080437,701
0.511987328529,1268
0.516290128231,10849
0.496898233891,2925
0.481309533119,3487
0.542067587376,2647
0.525782346725,1696
0.472829967737,12983
0.497172921896,9053
0.52103292942,8181
0.518334448338,540
0.509917259216,5097
0.452773362398,9335
0.514599025249,10752
0.504978895187,1821
0.434041887522,11786
0.526039958,6603
0.476924628019,5819
0.518545389175,10640
0.522843778133,9148
0.495987564325,4059
0.457841515541,12026
0.493735998869,514
0.498100191355,3192
0.459929943085,812
0.525783419609,6722
0.514818310738,11378
0.528756201267,12557
0.495896488428,11299
0.518517374992,725
0.477099299431,8028
0.512627780437,8531
0.525522172451,7439
0.545544445515,6596
0.514119744301,5713
0.471177041531,3282
0.516326725483,10353
0.471113204956,752
0.430840790272,5854
0.41312071681,11511
0.504095196724,4950
0.539062023163,9245
0.507950484753,2434
0.49764496088,13138
0.440575927496,11860
0.529917299747,10066
0.496370971203,8779
0.494304001331,91
0.493853539228,11186
0.522388160229,2832
0.528373420238,11281
0.487285614014,8991
0.520581364632,8173
0.523768544197,13119
0.491467773914,3716
0.508808612823,8897
0.534070491791,13073
0.515525281429,650
0.538598656654,489
0.499856024981,13280
0.532777786255,11115
0.518814980984,10237
0.46486967802,10256
0.474831938744,5131
0.549911677837,7622
0.509675681591,10258
0.486124098301,2041
0.541212618351,2699
0.524200856686,1851
0.524777948856,5571
0.480308562517,7532
0.53162920475,2257
0.513258934021,260
0.521295249462,12765
0.542582690716,13057
0.533086836338,7529
0.505610585213,6549
0.542128801346,2523
0.471698999405,3504
0.514981091022,6684
0.389989465475,11250
0.519303202629,13033
0.466431498528,7253
0.509266674519,2537
0.510228216648,1138
0.495705157518,10606
0.382153719664,914
0.510481536388,8386
0.488387137651,4170
0.462545871735,5865
0.508903443813,2371
0.43571934104,10203
0.522934854031,2091
0.469705253839,8124
0.52978605032,5833
0.495834350586,5845
0.537736475468,7087
0.453029870987,1416
0.467116713524,4441
0.487906515598,5734
0.491055905819,12894
0.513400793076,11556
0.488999694586,5005
0.526943683624,963
0.501544773579,5019
0.466230720282,259
0.505904316902,440
0.518163442612,8613
0.53174585104,11907
0.492696136236,1773
0.531049191952,7539
0.510489225388,8647
0.513202905655,8656
0.502063274384,11461
0.523191452026,4607
0.514244139194,7141
0.530487835407,803
0.434109330177,13011
0.530214011669,1030
0.522754907608,10779
0.538994729519,129
0.511924684048,9788
0.500706255436,7769
0.490844547749,7543
0.534848332405,12919
0.452523440123,1382
0.493038147688,1893
0.528521835804,12817
0.47290456295,5108
0.477068692446,9205
0.507838666439,11792
0.515477061272,7859
0.518092930317,9833
0.509988367558,2490
0.522065401077,9055
0.52365654707,8458
0.526701807976,5048
0.440621107817,12444
0.527487337589,10885
0.511466741562,2500
0.495221108198,10266
0.514172613621,2770
0.505172789097,2904
0.493764132261,8007
0.533490300179,2563
0.480196088552,5192
0.501736104488,5099
0.484343230724,11460
0.530305027962,1127
0.525702238083,3328
0.462953597307,8916
0.503820538521,7086
0.518404364586,4627
0.529534220695,5917
0.509518146515,5091
0.505209267139,6039
0.523677051067,8822
0.515770196915,128
0.488545238972,4618
0.523110091686,11825
0.539409339428,9810
0.499443858862,7781
0.490545243025,9635
0.472609132528,9961
0.541610181332,4001
0.529656052589,11121
0.50274181366,1036
0.521238148212,4646
0.53002256155,12320
0.524897038937,9400
0.523688554764,3414
0.522544980049,2864
0.465926915407,9754
0.532705485821,12236
0.500001549721,691
0.501629471779,2827
0.49786528945,10555
0.44853463769,8726
0.539466559887,12601
0.507893741131,7831
0.516171991825,10345
0.528125405312,10758
0.517764627934,10701
0.496474802494,2042
0.527089595795,1343
0.528492331505,9866
0.501772165298,2062
0.468261033297,12279
0.503870487213,796
0.502803623676,3597
0.488971531391,11327
0.542952418327,6731
0.526365280151,7973
0.513818085194,6488
0.489472091198,10060
0.521413743496,13225
0.52169752121,1074
0.522389531136,1092
0.47654530406,3268
0.505833685398,5252
0.532393991947,2876
0.434105426073,12691
0.492925077677,9331
0.52332007885,7271
0.487426280975,4307
0.523437917233,5450
0.514695525169,11790
0.495294690132,11339
0.509317278862,922
0.530293524265,8197
0.416847914457,1486
0.528729379177,9577
0.483545094728,1950
0.533501088619,2971
0.526497364044,7676
0.537985980511,1745
0.515426874161,11522
0.515780866146,3045
0.528753340244,5766
0.531818628311,4225
0.47064769268,5001
0.475511461496,8778
0.490879029036,9502
0.523942649364,7805
0.503372967243,1697
0.500209152699,8205
0.488828152418,1489
0.532160878181,10249
0.50460600853,4709
0.518789231777,695
0.530769765377,3859
0.506735265255,9495
0.519082129002,12331
0.523799061775,1754
0.535741209984,2177
0.50308150053,9680
0.530109107494,969
0.48810377717,4475
0.456807672977,12000
0.518895149231,12367
0.512027025223,8930
0.474584966898,7370
0.472723603249,6464
0.521396279335,4763
0.547515809536,1318
0.521039009094,5308
0.51270544529,8669
0.497337400913,10905
0.522762715816,761
0.512376785278,8486
0.479317903519,639
0.504401803017,1521
0.527504861355,4204
0.505763530731,3600
0.542016923428,3826
0.510042846203,10470
0.514687180519,1438
0.498361378908,11393
0.531689107418,8174
0.502220273018,10552
0.500528156757,4735
0.504265964031,2136
0.476410627365,12701
0.496321648359,5277
0.506566286087,6204
0.503061771393,11049
0.525473475456,965
0.47384890914,5394
0.522967338562,5886
0.519633769989,8876
0.521358788013,186
0.517613053322,10113
0.502564251423,11286
0.45260733366,11257
0.468858480453,6330
0.459761202335,10662
0.515828609467,5267
0.527622997761,2798
0.511453568935,4876
0.503278672695,4341
0.538437068462,5202
0.532824456692,12668
0.512387514114,12433
0.524177193642,11259
0.499194860458,3276
0.528354227543,664
0.52365475893,39
0.50761526823,11134
0.525055885315,9113
0.496324121952,558
0.519662380219,12815
0.513800144196,2452
0.543821871281,5464
0.506982266903,8218
0.550280451775,1718
0.460306048393,5968
0.513611078262,1833
0.52161449194,756
0.545606136322,9292
0.520069241524,4447
0.49174067378,4622
0.494449108839,4723
0.519905924797,8116
0.490144431591,10734
0.496887266636,6303
0.506539046764,13123
0.504117846489,2629
0.531135976315,12112
0.477469176054,11778
0.48903876543,12159
0.503153026104,8344
0.480165243149,4138
0.527176856995,3261
0.50157392025,6144
0.525726139545,1901
0.571365118027,12794
0.495145708323,8771
0.522000789642,8091
0.491281598806,49
0.513469517231,13235
0.501563727856,1129
0.516832828522,6610
0.513534426689,7801
0.533864378929,6710
0.499296456575,13
0.511042237282,394
0.496328264475,12313
0.52510368824,3812
0.528598964214,13188
0.536876797676,4914
0.525739431381,12864
0.513210177422,491
0.523608207703,4165
0.545793533325,3347
0.536959707737,12136
0.506948947906,8006
0.47301954031,8231
0.501007735729,4156
0.500450968742,13234
0.533652901649,12679
0.528744161129,12190
0.487307220697,7005
0.511010050774,2113
0.515319526196,7961
0.49071970582,13241
0.498414546251,7481
0.509392082691,2683
0.489854753017,9333
0.499773830175,3745
0.46370691061,6376
0.524013757706,8665
0.472009420395,2476
0.508913457394,6233
0.450003653765,6946
0.480886429548,13085
0.520566940308,6209
0.487321376801,10777
0.519187390804,7765
0.471095234156,11034
0.488041192293,347
0.500447571278,11486
0.493680149317,6904
0.502053320408,10768
0.476550728083,7981
0.492334395647,5383
0.527619361877,4725
0.521849453449,11542
0.492882162333,7558
0.523172795773,4751
0.534738063812,2687
0.514539182186,11405
0.490638881922,3289
0.518088102341,6810
0.521384179592,7751
0.500263214111,291
0.477306634188,1838
0.502036571503,1117
0.488100588322,437
0.50426620245,9283
0.54150813818,7623
0.477805733681,2350
0.505881845951,5266
0.509462893009,3876
0.530461251736,9260
0.511580884457,4190
0.506318688393,4031
0.527938306332,6055
0.501305341721,308
0.525718688965,807
0.519251346588,1825
0.521355092525,3505
0.51496052742,4828
0.517033338547,3948
0.519748151302,10993
0.524442970753,445
0.527304828167,12148
0.528513252735,4520
0.515514433384,8206
0.527799189091,5071
0.519955933094,5245
0.482494175434,3526
0.519247293472,10895
0.40000846982,10348
0.512885928154,10195
0.50681835413,7861
0.522024869919,6531
0.487214267254,7058
0.503866493702,3873
0.517860651016,2780
0.528736352921,6470
0.4980019629,5195
0.502470433712,952
0.525132238865,3435
0.529734790325,12377
0.475146710873,10878
0.49716514349,2772
0.482303828001,7041
0.507276177406,10891
0.512367725372,10055
0.497959852219,11560
0.499150872231,12143
0.507292211056,7703
0.527653634548,2939
0.462410062551,7634
0.498697817326,10629
0.479903399944,1392
0.524693548679,11801
0.513725221157,7573
0.468816161156,4955
0.503476262093,11222
0.494041204453,12002
0.507618010044,7142
0.508026957512,5194
0.520277202129,5168
0.510961174965,9467
0.48590990901,3924
0.502100765705,3601
0.456680655479,7680
0.503431499004,11716
0.505827248096,2762
0.459665060043,10735
0.525675415993,4136
0.533191382885,12146
0.521689176559,9229
0.489990115166,682
0.533974230289,2261
0.486427396536,4149
0.514011800289,5780
0.514216303825,7131
0.468613743782,5226
0.537625133991,9091
0.399836689234,10558
0.48228430748,9516
0.500073730946,2932
0.550275862217,1139
0.520349442959,9991
0.480908483267,1228
0.53725874424,11820
0.512455582619,2628
0.48439592123,2518
0.446911633015,5529
0.468608319759,5990
0.501356303692,12154
0.520020067692,8668
0.524313151836,12885
0.465313255787,2071
0.498122602701,1632
0.495908915997,2109
0.52666759491,10819
0.519442379475,8566
0.487974077463,2828
0.532604575157,12445
0.528829276562,5398
0.481618642807,11328
0.469059407711,3443
0.542588293552,10120
0.511589825153,3349
0.506818652153,4435
0.491856813431,12617
0.501205742359,6545
0.544402003288,7154
0.525843560696,12696
0.533156812191,11089
0.501553177834,9374
0.484926521778,6348
0.467575639486,4948
0.482649356127,2480
0.521605312824,1321
0.520413100719,10882
0.523664116859,7644
0.505793094635,2871
0.495927035809,10827
0.515048742294,12406
0.512477219105,9460
0.452626764774,3038
0.481401622295,2936
0.530810117722,5243
0.455176204443,9990
0.525215089321,4462
0.525609254837,9289
0.527385354042,1606
0.506030380726,10333
0.482599169016,2231
0.515179157257,9287
0.482285857201,1615
0.50028181076,11000
0.483866304159,3819
0.536166191101,7490
0.507959663868,5918
0.461570709944,1402
0.466905117035,1979
0.528243601322,6600
0.487306773663,6564
0.512376487255,7299
0.521981596947,10720
0.518846571445,8788
0.523074507713,9336
0.495875269175,11699
0.478496164083,8625
0.474410504103,7873
0.505027532578,8537
0.515737235546,6428
0.520201146603,3022
0.531734585762,7083
0.556193947792,938
0.514834225178,11131
0.538897037506,6143
0.520003139973,1580
0.518283367157,8954
0.522270739079,7059
0.516258716583,1439
0.511405527592,4737
0.504203557968,13172
0.499020576477,3365
0.476411730051,12821
0.526808559895,3606
0.491327881813,3995
0.520370960236,2729
0.496659934521,923
0.505093157291,599
0.508320510387,11690
0.496818184853,8041
0.471867859364,8398
0.526747643948,1983
0.510412156582,700
0.492725819349,4869
0.505244195461,5442
0.492685317993,7656
0.528807997704,11683
0.502450823784,8013
0.520806133747,8488
0.520209610462,7993
0.511544644833,548
0.506993889809,12968
0.465342372656,8078
0.494552135468,6232
0.486554831266,8684
0.490350753069,6846
0.518238425255,9627
0.533507823944,9521
0.525159716606,9408
0.530890762806,12978
0.496085882187,5740
0.44828671217,2824
0.514603018761,8790
0.506131470203,6239
0.504035115242,12616
0.526357710361,6374
0.506507158279,12321
0.526014506817,7178
0.48653280735,576
0.524256229401,8584
0.510692834854,10047
0.507517039776,9984
0.500842034817,12034
0.52028042078,12595
0.516714096069,12812
0.525437057018,9173
0.500662446022,4726
0.533691048622,4896
0.489426970482,5393
0.52345687151,1923
0.484557539225,11557
0.53161585331,2605
0.516718149185,6438
0.555258274078,5500
0.508589029312,13067
0.517641544342,3065
0.494003474712,2737
0.544510424137,3720
0.529902994633,5031
0.418934702873,9705
0.507192254066,10578
0.547532021999,2077
0.516045808792,2818
0.490553498268,11474
0.532531380653,6479
0.535843551159,7964
0.515090346336,1766
0.532256662846,3561
0.49791637063,6806
0.519103050232,463
0.506920218468,663
0.50270575285,2357
0.539945602417,13198
0.510678648949,11688
0.443587094545,8855
0.50681000948,554
0.511432766914,12330
0.512204527855,11217
0.518803179264,5659
0.486988842487,12790
0.515804946423,11133
0.453803360462,13211
0.489863336086,865
0.508505523205,5762
0.511288106441,5007
0.492665827274,4911
0.497084796429,997
0.505042970181,12971
0.525180101395,5438
0.503963053226,882
0.520789384842,1207
0.519876539707,11505
0.534909009933,12990
0.515529096127,9416
0.491440027952,13001
0.533394813538,7789
0.469776749611,5075
0.486763060093,11908
0.518156766891,9064
0.523697733879,7692
0.521729588509,9870
0.514016568661,6418
0.527927339077,11350
0.514533936977,3732
0.489766210318,11288
0.528426706791,12953
0.519048929214,8589
0.463814795017,12490
0.441979527473,10628
0.530704855919,11758
0.486970365047,1813
0.516370356083,2817
0.431170225143,13195
0.524802327156,6207
0.51618295908,3345
0.499286592007,10860
0.498465508223,1661
0.517113745213,1435
0.504412412643,6442
0.512394428253,10694
0.519944190979,2845
0.533874928951,8271
0.485061109066,12452
0.480279296637,12830
0.524007201195,12710
0.5223133564,10426
0.512220621109,6155
0.490647435188,4600
0.526668667793,2043
0.502151012421,7816
0.489533722401,12849
0.495193004608,6160
0.50686019659,5460
0.497935801744,10303
0.519517958164,8714
0.486631989479,1767
0.529223024845,4758
0.467937350273,11910
0.507426738739,8772
0.497713923454,3486
0.523894906044,10517
0.538609027863,3671
0.509706258774,12179
0.497243791819,12176
0.53319299221,10044
0.515460252762,3724
0.545209109783,10736
0.497240304947,9415
0.529612362385,211
0.528501093388,10518
0.528141498566,13166
0.522671818733,2338
0.529345273972,2035
0.519968211651,7737
0.528475940228,10563
0.539311647415,8664
0.506633996964,10780
0.496021360159,8935
0.517763972282,3982
0.460776776075,1761
0.505797088146,1331
0.534960865974,12105
0.525710999966,12152
0.493673920631,7445
0.490410894156,10230
0.527437269688,296
0.558264434338,9363
0.527346789837,13154
0.524691939354,12131
0.495632737875,12753
0.529803812504,11430
0.529280781746,10122
0.494897514582,12272
0.490315496922,2705
0.457390457392,9980
0.504178106785,7287
0.502140820026,350
0.486758053303,613
0.504295229912,12138
0.520474433899,8909
0.46300765872,3519
0.539742052555,3274
0.498625963926,12337
0.49652081728,3831
0.535415053368,4020
0.507615327835,13042
0.508216261864,11764
0.479326993227,10061
0.533293187618,2175
0.502329349518,601
0.511089205742,2643
0.54453343153,3586
0.491016238928,11092
0.482185274363,1533
0.505068719387,6873
0.509105086327,9637
0.499726384878,8323
0.489653587341,13210
0.495000302792,8759
0.51538336277,979
0.497259825468,5641
0.52289545536,10916
0.528870105743,9067
0.517295002937,9369
0.516467809677,392
0.537252962589,8892
0.512490749359,4350
0.495875090361,11694
0.495250821114,10693
0.530915081501,1310
0.524387896061,143
0.528125166893,12376
0.524678051472,3760
0.530637085438,149
0.502501249313,10599
0.526503384113,3945
0.520483255386,8164
0.434052228928,510
0.489817857742,10913
0.527007699013,7890
0.530847549438,10056
0.517072916031,4304
0.464092642069,2506
0.53833925724,7521
0.492400050163,12845
0.4799464643,9773
0.525240898132,2000
0.532540440559,10037
0.525085926056,2849
0.506771564484,9896
0.497681379318,1079
0.49117949605,4926
0.483775496483,5846
0.461741536856,5318
0.5365447402,48
0.502657949924,4808
0.521619856358,13160
0.518498063087,12225
0.474852949381,34
0.475901931524,12621
0.541449069977,12649
0.535968840122,10840
0.501629471779,4109
0.4685985744,11929
0.532027244568,10388
0.527014255524,3306
0.502178251743,8832
0.528996944427,321
0.533684492111,7010
0.537090539932,7424
0.531005144119,811
0.509742856026,11545
0.440302550793,8740
0.520119130611,8089
0.519117534161,5796
0.516892969608,1565
0.48747497797,13084
0.498099416494,4872
0.519298136234,10597
0.509991943836,13132
0.416410177946,787
0.50874465704,6148
0.532926678658,8396
0.527437448502,8922
0.477041661739,4731
0.517043530941,12562
0.532687306404,6507
0.529415249825,12659
0.480726033449,12611
0.525010466576,7959
0.529890596867,4377
0.52572530508,10090
0.488959223032,4283
0.496450126171,1174
0.499474495649,6515
0.533772945404,3104
0.491616636515,4649
0.53832244873,12428
0.530070781708,12609
0.489390552044,5211
0.509902238846,11621
0.449498802423,9826
0.424322962761,2549
0.452034115791,9429
0.525859057903,10695
0.479475945234,7444
0.459599375725,10710
0.527773797512,2752
0.501950204372,12329
0.539268374443,11392
0.525601804256,11842
0.520421266556,10315
0.526513874531,9380
